35 35
17 26 2
17 27 0
17 28 1
17 29 3
17 32 2
17 33 3
18 1 2
18 3 0
18 6 1
18 7 0
18 8 1
18 11 2
18 12 2
18 13 2
18 16 3
18 18 2
18 19 3
18 22 1
18 23 3
18 24 2
18 26 2
18 27 2
18 30 2
18 32 0
18 33 1
19 4 0
19 5 0
19 6 1
19 8 2
19 10 1
19 11 2
19 12 3
19 13 2
19 16 2
19 17 0
19 20 1
19 21 3
19 23 1
19 25 2
19 26 2
19 28 2
19 29 2
19 31 0
19 33 0
20 2 3
20 3 3
20 6 2
20 8 1
20 9 1
20 10 2
20 11 2
20 14 2
20 16 3
20 17 2
20 24 1
20 27 2
20 29 2
20 30 3
20 31 2
20 32 3
20 33 3
21 1 0
21 4 1
21 5 2
21 7 1
21 8 3
21 9 2
21 13 1
21 14 2
21 16 1
21 17 2
21 18 2
21 19 2
21 20 3
21 22 2
21 23 2
21 24 2
21 25 2
21 26 2
21 33 2
22 1 1
22 2 3
22 3 1
22 4 2
22 5 2
22 8 2
22 9 3
22 17 3
22 21 1
22 25 1
22 26 2
22 29 3
22 30 3
22 32 1
22 33 3
23 1 0
23 2 3
23 5 2
23 11 2
23 12 3
23 13 2
23 15 3
23 17 3
23 22 0
23 24 1
23 26 1
23 27 3
23 30 2
23 31 0
23 32 2
24 2 3
24 7 2
24 8 2
24 9 3
24 10 2
24 11 0
24 12 2
24 14 2
24 16 2
24 17 3
24 18 1
24 19 2
24 20 3
24 23 3
24 27 2
24 29 3
24 30 2
24 32 3
25 1 1
25 2 3
25 3 2
25 4 2
25 5 2
25 6 2
25 7 1
25 8 0
25 9 2
25 11 1
25 12 3
25 14 2
25 16 0
25 20 3
25 22 1
25 23 1
25 24 3
25 25 1
25 27 2
25 32 2
26 1 2
26 5 1
26 7 1
26 9 2
26 11 2
26 14 2
26 15 1
26 17 1
26 20 3
26 25 0
26 26 1
26 28 2
26 29 2
26 30 2
26 31 2
26 32 2
27 2 1
27 5 0
27 6 2
27 8 2
27 9 0
27 11 2
27 14 3
27 16 3
27 17 3
27 20 3
27 21 2
27 22 2
27 25 1
27 26 2
27 29 3
27 32 2
27 33 0
28 2 3
28 5 2
28 6 2
28 8 3
28 9 2
28 12 3
28 14 2
28 17 1
28 18 2
28 19 2
28 20 3
28 22 2
28 25 3
28 26 1
28 28 1
28 32 3
28 33 2
29 3 2
29 5 2
29 7 2
29 8 2
29 11 2
29 14 3
29 15 2
29 16 1
29 18 3
29 19 0
29 20 1
29 22 2
29 27 3
29 29 1
29 30 2
30 1 2
30 3 2
30 4 2
30 5 2
30 6 2
30 7 2
30 9 3
30 10 2
30 11 2
30 12 3
30 13 2
30 14 2
30 15 2
30 16 2
30 17 1
30 18 2
30 19 2
30 20 0
30 21 1
30 22 2
30 23 3
30 24 3
30 25 2
30 27 1
30 28 2
30 29 3
30 30 2
30 31 3
30 32 2
31 1 3
31 6 2
31 7 1
31 8 0
31 15 1
31 16 2
31 17 2
31 18 1
31 19 3
31 24 0
31 25 2
31 28 1
31 30 1
31 32 3
32 1 2
32 2 0
32 3 1
32 4 2
32 6 2
32 8 1
32 9 3
32 15 2
32 16 3
32 17 3
32 18 2
32 19 3
32 20 0
32 22 2
32 25 3
33 1 3
33 2 2
33 4 2
33 5 2
33 7 2
33 9 1
33 10 2
33 11 3
33 15 2
33 16 2
33 18 0
33 19 2
33 21 3
33 26 3
33 29 1
33 31 2
33 32 1
