30 45
26 31 1
26 33 2
26 34 3
26 36 1
26 38 1
26 39 2
26 42 2
26 43 1
26 44 2
26 45 2
27 1 1
27 3 3
27 6 2
27 8 1
27 11 1
27 12 0
27 14 1
27 18 3
27 20 2
27 24 1
27 25 1
27 31 2
27 32 3
27 33 2
27 35 1
27 37 3
27 40 1
27 41 1
27 42 3
28 1 2
28 4 0
28 5 1
28 7 2
28 8 0
28 9 2
28 13 3
28 14 2
28 15 3
28 16 2
28 19 2
28 20 1
28 22 3
28 25 3
28 27 3
28 32 1
28 35 0
28 36 1
28 38 2
28 40 3
28 43 3
28 44 2
29 1 2
29 2 2
29 4 1
29 6 3
29 8 3
29 11 1
29 13 2
29 15 1
29 20 2
29 22 3
29 24 2
29 25 1
29 27 1
29 30 3
29 33 1
29 34 2
29 40 1
29 44 2
30 4 1
30 7 1
30 9 1
30 13 2
30 14 2
30 16 1
30 17 3
30 18 1
30 21 1
30 24 1
30 25 1
30 28 3
30 30 3
30 31 1
30 32 1
30 35 3
30 37 2
30 38 1
30 40 2
30 41 3
30 43 2
30 44 1
