45 30
28 22 1
28 24 3
28 26 1
28 30 3
29 3 3
29 8 2
29 10 3
29 12 2
29 13 2
29 14 0
29 16 0
29 17 1
29 20 2
29 22 2
29 25 1
30 2 2
30 4 1
30 6 2
30 7 2
30 11 2
30 12 0
30 16 3
30 19 1
30 20 3
30 21 0
30 23 1
30 24 1
30 29 3
30 30 3
31 1 1
31 4 2
31 10 1
31 12 1
31 16 1
31 19 1
31 21 1
31 23 1
31 24 1
31 26 1
31 27 2
31 30 1
32 2 2
32 3 2
32 4 2
32 6 1
32 8 2
32 9 1
32 12 2
32 15 1
32 16 1
32 17 2
32 18 2
32 20 3
32 21 2
32 22 2
32 25 1
32 27 3
32 28 1
32 30 1
33 1 2
33 2 3
33 6 1
33 8 2
33 9 0
33 10 2
33 12 1
33 15 3
33 16 2
33 24 3
33 26 2
33 27 2
33 29 1
34 2 0
34 5 1
34 7 2
34 10 3
34 12 3
34 14 1
34 17 2
34 18 3
34 19 1
34 22 2
34 26 3
34 29 2
35 4 2
35 6 0
35 8 1
35 12 2
35 13 1
35 14 1
35 20 2
35 21 2
35 23 1
35 24 0
35 27 1
35 28 0
35 30 3
36 1 2
36 2 1
36 3 1
36 4 1
36 7 3
36 9 1
36 10 2
36 15 1
36 16 0
36 18 1
36 20 1
36 22 0
36 26 1
36 28 1
37 1 3
37 3 3
37 4 1
37 8 1
37 10 2
37 12 1
37 14 1
37 17 1
37 21 3
37 23 3
37 24 2
37 27 3
37 30 2
38 3 3
38 10 2
38 13 1
38 14 1
38 15 2
38 16 1
38 18 2
38 20 1
38 21 2
38 22 1
38 25 3
38 26 1
38 28 2
38 30 1
39 1 2
39 4 1
39 6 3
39 7 3
39 10 0
39 11 1
39 12 1
39 17 3
39 19 3
39 23 2
39 24 1
39 26 2
40 3 3
40 6 2
40 7 2
40 9 1
40 11 3
40 14 1
40 15 2
40 18 2
40 20 0
40 23 3
40 24 3
40 27 1
40 28 3
40 29 1
40 30 2
41 1 0
41 2 1
41 5 2
41 9 2
41 11 0
41 13 2
41 15 3
41 17 2
41 19 3
41 21 3
41 22 1
41 24 2
41 27 1
41 30 3
42 3 2
42 4 1
42 8 1
42 10 1
42 13 3
42 15 2
42 16 2
42 17 3
42 19 2
42 20 1
42 22 3
42 25 2
42 26 2
42 27 3
43 3 2
43 4 0
43 6 0
43 8 1
43 10 2
43 11 3
43 12 1
43 15 2
43 21 1
43 25 3
43 26 1
43 28 3
43 30 2
44 1 2
44 2 3
44 3 3
44 7 3
44 9 3
44 12 1
44 14 2
44 16 2
44 18 3
44 19 2
44 21 1
44 22 2
44 24 1
44 26 2
44 28 2
44 29 2
44 30 1
45 4 3
45 5 2
45 9 1
45 12 2
45 13 3
45 14 2
45 16 3
45 17 3
45 19 1
45 21 2
45 23 3
45 25 2
45 26 2
