45 45
30 20 2
30 22 0
30 23 2
30 24 2
30 25 3
30 27 2
30 29 3
30 31 2
30 32 1
30 33 2
30 34 2
30 35 2
30 40 3
30 42 2
31 1 2
31 4 0
31 6 2
31 7 1
31 8 2
31 10 3
31 12 3
31 14 3
31 16 1
31 17 0
31 18 3
31 19 2
31 20 3
31 25 2
31 26 2
31 29 2
31 32 1
31 35 2
31 36 2
31 38 3
31 39 2
31 41 1
31 42 1
31 43 1
32 1 1
32 2 2
32 4 1
32 9 1
32 12 2
32 17 1
32 18 3
32 20 2
32 21 2
32 22 3
32 23 3
32 24 2
32 27 0
32 29 3
32 33 3
32 34 1
32 35 3
32 36 2
32 37 2
32 38 1
32 39 2
32 40 2
32 43 2
33 1 2
33 2 3
33 3 3
33 5 3
33 6 2
33 7 2
33 8 1
33 10 2
33 11 2
33 12 2
33 13 2
33 15 3
33 20 2
33 21 2
33 27 2
33 28 3
33 29 2
33 30 0
33 31 1
33 32 2
33 33 3
33 34 1
33 35 2
33 38 2
33 39 3
33 41 2
34 1 3
34 2 1
34 4 0
34 7 2
34 9 3
34 10 3
34 16 1
34 17 3
34 18 2
34 19 3
34 20 2
34 23 2
34 25 2
34 26 2
34 34 2
34 35 2
34 36 2
34 37 2
34 40 3
34 42 3
35 3 0
35 4 1
35 5 3
35 6 3
35 7 2
35 9 2
35 10 2
35 12 2
35 14 3
35 16 0
35 21 2
35 22 2
35 23 3
35 25 2
35 26 2
35 28 0
35 29 0
35 30 2
35 31 2
35 33 3
35 37 2
35 38 2
35 40 2
36 1 2
36 4 2
36 5 1
36 8 2
36 10 2
36 12 2
36 13 2
36 14 3
36 15 0
36 17 3
36 19 0
36 20 2
36 22 1
36 24 2
36 26 2
36 31 2
36 33 2
36 36 2
36 41 2
36 42 3
36 43 3
37 1 3
37 2 1
37 6 1
37 7 0
37 8 1
37 15 2
37 16 0
37 19 2
37 20 3
37 21 1
37 22 2
37 25 1
37 26 3
37 27 2
37 33 3
37 34 2
37 35 2
37 37 2
37 38 2
37 39 0
37 41 0
38 1 1
38 3 2
38 4 2
38 6 3
38 9 2
38 10 3
38 13 3
38 15 3
38 17 3
38 19 0
38 21 2
38 23 0
38 27 2
38 29 0
38 30 3
38 33 2
38 38 2
38 39 2
38 40 3
38 42 0
39 1 1
39 2 3
39 6 2
39 13 2
39 14 3
39 15 2
39 16 1
39 18 3
39 21 2
39 22 1
39 25 2
39 26 2
39 27 2
39 29 1
39 30 3
39 33 2
39 35 0
39 36 1
39 40 2
39 41 2
39 42 1
39 43 3
40 1 0
40 2 2
40 4 3
40 6 3
40 7 3
40 9 3
40 10 2
40 12 3
40 13 0
40 16 2
40 17 2
40 19 0
40 20 1
40 21 2
40 22 2
40 23 3
40 24 2
40 25 2
40 26 2
40 27 2
40 28 3
40 31 2
40 32 3
40 33 2
40 34 1
40 36 0
40 37 3
40 39 2
40 41 2
40 42 2
41 2 3
41 4 2
41 7 1
41 9 2
41 12 3
41 13 2
41 14 3
41 15 2
41 16 1
41 17 2
41 18 2
41 22 3
41 24 2
41 26 2
41 27 2
41 28 2
41 31 2
41 33 1
41 34 2
41 35 3
41 37 3
41 38 2
41 39 2
41 41 2
41 43 3
42 1 0
42 2 3
42 4 3
42 5 3
42 6 1
42 8 2
42 9 2
42 12 2
42 13 0
42 14 1
42 16 3
42 20 2
42 23 2
42 24 2
42 26 2
42 27 2
42 28 2
42 29 3
42 30 1
42 31 3
42 34 3
42 35 2
42 37 2
42 40 1
42 41 3
42 42 1
42 43 1
43 2 2
43 6 1
43 7 3
43 9 3
43 10 1
43 13 0
43 14 0
43 20 3
43 21 0
43 27 2
43 30 2
43 31 3
43 33 1
43 35 1
43 36 2
43 37 3
43 38 2
43 39 2
43 41 2
