45 45
23 8 3
23 14 1
23 15 2
23 18 2
23 19 2
23 23 3
23 25 3
23 28 2
23 34 0
23 35 2
23 36 3
23 39 2
23 42 1
24 4 1
24 13 2
24 14 2
24 18 2
24 21 3
24 22 1
24 27 3
24 29 1
24 30 2
24 32 3
24 37 2
24 41 3
24 43 2
25 2 1
25 4 2
25 6 2
25 9 3
25 11 2
25 17 3
25 22 0
25 23 1
25 24 3
25 29 2
25 30 3
25 32 3
25 33 2
25 34 1
25 35 2
25 37 2
25 38 0
25 40 2
25 42 3
26 2 2
26 4 1
26 5 1
26 6 2
26 11 0
26 14 2
26 15 1
26 18 1
26 20 2
26 21 3
26 26 3
26 27 2
26 32 2
26 35 3
26 37 3
26 40 2
26 43 1
27 2 3
27 5 1
27 8 3
27 10 2
27 11 2
27 12 3
27 13 1
27 14 2
27 22 0
27 24 2
27 25 2
27 27 2
27 28 2
27 32 3
27 36 1
27 39 1
27 41 2
27 42 3
27 43 2
28 1 3
28 7 2
28 11 3
28 14 3
28 16 1
28 17 2
28 20 2
28 21 3
28 24 1
28 25 2
28 27 3
28 29 2
28 33 1
28 36 2
28 37 2
28 38 3
28 41 0
28 43 2
29 4 3
29 7 3
29 9 3
29 16 1
29 17 0
29 19 0
29 20 2
29 23 1
29 27 2
29 28 1
29 31 2
29 32 3
29 35 2
29 41 2
29 43 1
30 2 3
30 4 1
30 6 3
30 7 2
30 8 3
30 9 2
30 10 2
30 14 2
30 15 3
30 16 1
30 18 3
30 19 2
30 20 3
30 21 2
30 22 3
30 23 2
30 25 3
30 27 3
30 30 3
30 33 0
30 35 3
30 37 2
30 40 2
30 43 3
31 1 0
31 3 2
31 4 0
31 5 0
31 6 2
31 8 2
31 9 1
31 11 2
31 17 2
31 18 2
31 25 2
31 26 2
31 27 2
31 28 1
31 31 3
31 32 3
31 36 3
31 37 2
31 38 2
31 41 2
32 3 2
32 13 1
32 18 2
32 20 2
32 22 2
32 24 2
32 25 1
32 29 3
32 32 1
32 34 2
32 37 0
32 39 2
32 41 3
33 1 3
33 2 0
33 4 2
33 5 0
33 7 2
33 11 1
33 12 2
33 15 3
33 17 3
33 18 3
33 19 2
33 20 2
33 21 2
33 27 2
33 28 2
33 29 2
33 30 2
33 31 1
33 34 3
33 39 3
33 40 2
33 42 2
34 1 2
34 3 1
34 5 2
34 6 2
34 7 2
34 11 2
34 13 3
34 14 0
34 15 3
34 19 2
34 25 2
34 26 2
34 27 2
34 28 2
34 30 2
34 34 2
34 35 3
34 36 2
34 38 0
34 40 1
35 5 2
35 9 2
35 11 2
35 17 2
35 18 2
35 23 1
35 24 1
35 26 3
35 28 3
35 30 2
35 31 2
35 33 3
35 34 2
35 35 1
35 39 3
35 41 0
35 43 3
36 1 3
36 3 1
36 5 3
36 6 3
36 7 3
36 13 3
36 17 2
36 18 3
36 19 2
36 22 2
36 23 2
36 25 2
36 29 2
36 38 3
36 41 1
36 42 0
37 4 2
37 8 3
37 10 1
37 14 1
37 15 2
37 16 1
37 17 2
37 21 3
37 22 1
37 24 1
37 27 3
37 30 0
37 31 1
37 33 2
37 34 1
37 35 2
37 36 2
37 38 2
37 39 1
37 42 2
38 1 0
38 2 2
38 4 2
38 7 2
38 9 1
38 10 2
38 12 2
38 16 1
38 17 2
38 22 0
38 23 1
38 25 1
38 26 1
38 29 3
38 31 3
38 36 2
38 41 1
38 43 2
39 5 2
39 6 3
39 8 3
39 9 3
39 15 2
39 17 2
39 18 2
39 20 1
39 21 2
39 25 2
39 26 2
39 27 0
39 29 2
39 30 0
39 33 1
39 36 2
39 41 1
40 1 0
40 4 0
40 6 1
40 7 1
40 11 3
40 12 0
40 14 3
40 15 2
40 17 2
40 23 3
40 25 0
40 27 2
40 29 2
40 30 1
40 31 1
40 32 2
40 36 3
40 38 2
40 39 3
40 41 0
41 3 0
41 5 3
41 9 0
41 12 1
41 13 1
41 14 2
41 15 3
41 17 2
41 18 2
41 20 3
41 22 0
41 23 2
41 24 3
41 26 0
41 30 2
41 33 3
41 35 3
41 36 2
41 37 2
41 38 1
41 39 2
41 40 0
41 42 2
41 43 0
42 1 1
42 2 3
42 7 2
42 8 2
42 11 1
42 18 2
42 20 3
42 27 2
42 28 0
42 30 2
42 32 3
42 34 0
42 37 2
42 42 2
43 1 2
43 4 1
43 6 0
43 7 2
43 10 2
43 11 1
43 13 1
43 15 3
43 32 1
43 34 2
43 37 2
43 38 2
43 39 1
43 40 2
43 41 1
