40 40
33 19 3
33 20 2
33 21 2
33 24 1
33 25 0
33 26 1
33 27 1
33 28 2
33 31 2
33 32 2
33 34 0
33 35 2
33 38 3
34 1 2
34 3 2
34 7 0
34 10 2
34 13 2
34 15 3
34 18 0
34 20 2
34 21 2
34 22 2
34 24 3
34 26 3
34 27 1
34 30 2
34 34 1
34 36 1
34 37 0
35 2 2
35 3 3
35 6 2
35 7 2
35 8 2
35 9 2
35 10 2
35 11 1
35 13 1
35 15 3
35 17 2
35 19 3
35 23 3
35 26 2
35 28 0
35 32 2
35 35 2
35 36 3
35 37 1
36 1 3
36 3 2
36 6 1
36 7 3
36 8 2
36 9 3
36 10 0
36 11 1
36 14 1
36 15 3
36 17 3
36 19 1
36 20 2
36 25 2
36 28 1
36 30 1
36 32 2
36 33 2
36 34 2
36 38 1
37 1 1
37 3 2
37 6 1
37 9 3
37 12 2
37 13 2
37 16 1
37 17 3
37 19 0
37 22 2
37 26 2
37 27 2
37 28 2
37 29 3
37 30 1
37 31 1
37 32 3
37 33 3
37 35 3
37 36 1
37 37 2
37 38 3
38 1 1
38 3 2
38 6 3
38 7 2
38 8 1
38 12 2
38 13 2
38 14 3
38 18 3
38 19 1
38 21 2
38 22 3
38 23 3
38 24 2
38 25 2
38 26 2
38 28 2
38 29 2
38 30 1
38 31 1
38 32 1
38 36 1
38 38 2
