40 30
14 2 2
14 3 2
14 7 1
14 8 2
14 9 2
14 10 2
14 11 2
14 12 2
14 13 2
14 14 2
14 16 2
14 18 2
14 20 1
14 21 1
14 23 1
14 26 2
14 28 2
14 29 3
14 30 2
15 2 2
15 3 1
15 4 2
15 7 2
15 11 1
15 12 2
15 14 2
15 16 3
15 17 1
15 20 2
15 21 2
15 23 1
15 26 3
15 27 2
15 28 2
15 30 1
16 5 2
16 6 1
16 7 1
16 8 2
16 11 0
16 12 1
16 14 2
16 16 3
16 18 2
16 21 2
16 23 2
16 24 2
16 25 1
16 26 3
16 28 2
16 30 2
17 5 3
17 10 2
17 11 2
17 14 2
17 15 2
17 16 2
17 17 2
17 18 2
17 19 2
17 23 2
17 24 2
17 26 2
17 27 2
17 29 2
17 30 1
18 3 3
18 4 1
18 5 1
18 8 1
18 10 3
18 14 2
18 15 1
18 16 2
18 17 1
18 18 2
18 19 3
18 20 3
18 21 1
18 24 3
18 26 2
19 3 3
19 6 2
19 11 2
19 13 3
19 14 3
19 16 3
19 17 3
19 18 2
19 21 2
19 26 2
19 28 2
19 29 2
20 2 2
20 3 1
20 6 3
20 8 2
20 9 2
20 10 1
20 11 2
20 13 2
20 14 0
20 15 2
20 16 0
20 18 2
20 19 3
20 24 3
20 25 1
20 30 2
21 2 3
21 6 2
21 11 3
21 20 2
21 21 2
21 24 2
21 26 2
21 27 1
21 29 3
22 1 2
22 3 2
22 5 3
22 6 1
22 7 2
22 8 1
22 11 1
22 13 2
22 14 2
22 15 1
22 17 1
22 20 1
22 22 3
22 23 3
22 24 2
22 29 1
23 1 3
23 3 1
23 4 1
23 7 2
23 9 3
23 11 1
23 14 2
23 16 2
23 17 2
23 19 3
23 24 2
23 27 3
23 28 2
23 29 3
24 2 3
24 3 2
24 5 3
24 6 1
24 7 1
24 9 1
24 14 1
24 19 1
24 24 0
24 25 2
24 27 2
24 28 1
25 2 1
25 4 1
25 6 3
25 8 3
25 9 3
25 13 2
25 14 3
25 20 2
25 22 2
25 24 2
25 28 0
25 29 3
26 2 3
26 5 1
26 6 2
26 7 1
26 9 2
26 11 2
26 12 2
26 13 2
26 15 2
26 16 3
26 19 2
26 23 2
26 24 0
26 27 2
26 28 1
27 3 2
27 6 2
27 9 3
27 10 1
27 11 1
27 13 3
27 18 1
27 19 1
27 20 2
27 23 2
27 24 3
27 25 3
28 3 1
28 4 2
28 7 2
28 8 2
28 12 3
28 13 1
28 19 3
28 23 2
28 25 2
28 26 2
28 27 3
28 28 2
28 30 2
29 2 3
29 3 3
29 5 1
29 10 3
29 11 1
29 16 3
29 17 2
29 18 3
29 19 2
29 22 2
29 26 1
29 27 1
29 28 2
29 30 3
30 1 1
30 3 1
30 8 2
30 9 2
30 11 0
30 13 1
30 14 1
30 15 2
30 16 2
30 20 3
30 21 2
30 29 2
30 30 3
31 1 2
31 3 3
31 4 3
31 5 3
31 11 2
31 14 1
31 16 1
31 17 3
31 18 2
31 19 3
31 25 3
31 27 2
31 29 2
32 2 1
32 4 1
32 5 1
32 6 2
32 7 2
32 9 3
32 10 2
32 12 2
32 16 1
32 17 2
32 18 1
32 19 1
32 23 2
32 24 1
32 25 2
32 29 2
32 30 3
33 2 2
33 3 2
33 9 3
33 14 2
33 17 2
33 22 2
33 24 2
33 25 0
33 26 2
33 27 1
33 28 3
33 30 2
34 3 2
34 4 2
34 5 0
34 6 2
34 7 3
34 9 2
34 10 3
34 11 2
34 12 2
34 17 3
34 18 2
34 19 2
34 20 1
34 21 3
34 25 2
34 26 3
35 3 2
35 4 3
35 6 2
35 12 2
35 15 1
35 17 2
35 18 2
35 24 2
35 25 3
35 28 1
36 1 2
36 5 2
36 6 3
36 7 3
36 10 3
36 11 1
36 13 2
36 15 2
36 19 2
36 20 2
36 23 2
36 24 1
36 26 2
36 27 3
36 29 1
36 30 2
37 3 2
37 4 1
37 7 1
37 9 2
37 12 2
37 13 1
37 14 3
37 20 2
37 23 2
37 24 2
37 25 3
37 26 2
37 30 3
38 1 2
38 2 1
38 4 2
38 6 2
38 7 3
38 8 2
38 13 1
38 14 2
38 15 2
38 17 2
38 18 3
38 19 2
38 20 2
38 25 2
38 26 2
38 27 2
38 28 3
38 29 0
38 30 3
39 2 3
39 4 1
39 5 2
39 6 2
39 7 1
39 10 3
39 11 2
39 13 1
39 15 2
39 16 3
39 17 1
39 18 2
39 19 2
39 20 1
39 24 2
39 26 2
40 6 3
40 7 2
40 8 3
40 9 2
40 10 2
40 11 0
40 14 3
40 15 2
40 18 2
40 21 3
40 22 2
40 24 2
40 25 2
40 26 3
40 27 2
40 30 3
